Date,Action,Ticker,Price,Reason,Balance
2025-01-02,BUY,TSLA,379.2799987792969,AI信心 31.4%,0.0
2025-01-07,SELL,TSLA,394.3599853515625,📉 波段止盈 (高點回落 -4.1%),1039.7595091246576
2025-01-07,BUY,TSLA,394.3599853515625,AI信心 25.0%,0.0
2025-01-24,SELL,TSLA,406.5799865722656,📉 波段止盈 (高點回落 -5.1%),1071.978453598484
2025-01-29,BUY,MU,88.71923828125,AI信心 15.0%,0.0
2025-02-12,SELL,MU,91.3805160522461,📉 波段止盈 (高點回落 -4.4%),1104.134189883151
2025-02-12,BUY,TSLA,336.510009765625,AI信心 14.5%,0.0
2025-02-21,SELL,TSLA,337.79998779296875,📉 波段止盈 (高點回落 -6.3%),1108.366779710658
2025-02-21,BUY,V,345.94097900390625,AI信心 10.3%,0.0
2025-03-11,SELL,V,329.6726989746094,🛑 觸及止損 (-4.7%),1056.2445327325127
2025-03-11,BUY,TSLA,230.5800018310547,AI信心 20.4%,0.0
2025-03-17,SELL,TSLA,238.00999450683594,📉 波段止盈 (高點回落 -4.8%),1090.2799611292332
2025-03-21,BUY,INTC,24.260000228881836,AI信心 9.6%,0.0
2025-03-28,SELL,INTC,22.709999084472656,🛑 觸及止損 (-6.4%),1020.620638312541
2025-03-28,BUY,INTC,22.709999084472656,AI信心 8.6%,0.0
2025-04-04,SELL,INTC,19.850000381469727,🛑 觸及止損 (-12.6%),892.0881055293205
2025-04-04,BUY,MU,64.59258270263672,AI信心 20.6%,0.0
2025-04-08,SELL,MU,65.41096496582031,📉 波段止盈 (高點回落 -4.1%),903.390782279734
2025-04-08,BUY,INTC,18.1299991607666,AI信心 14.8%,0.0
2025-04-10,SELL,INTC,19.8799991607666,📉 波段止盈 (高點回落 -7.7%),990.5906687756299
2025-04-14,BUY,MU,70.88017272949219,AI信心 10.7%,0.0
2025-04-21,SELL,MU,66.60859680175781,🛑 觸及止損 (-6.0%),930.8929692351819
